L;771;Ronse/Renaix;Gent-Sint-Pieters
L;772;Ronse/Renaix;Gent-Sint-Pieters
L;776;Eeklo;Ronse/Renaix
L;777;Eeklo;Ronse/Renaix
L;778;Eeklo;Ronse/Renaix
L;779;Eeklo;Ronse/Renaix
L;780;Eeklo;Ronse/Renaix
L;781;Eeklo;Ronse/Renaix
L;782;Eeklo;Ronse/Renaix
L;783;Eeklo;Ronse/Renaix
L;784;Eeklo;Ronse/Renaix
L;785;Eeklo;Ronse/Renaix
L;786;Eeklo;Ronse/Renaix
L;787;Eeklo;Ronse/Renaix
L;788;Eeklo;Ronse/Renaix
L;789;Eeklo;Ronse/Renaix
L;790;Eeklo;Ronse/Renaix
L;791;Eeklo;Ronse/Renaix
L;792;Eeklo;Oudenaarde
L;793;Eeklo;Oudenaarde
IC;805;Brugge;Kortrijk
IC;806;Oostende;Kortrijk
IC;807;Oostende;Kortrijk
IC;808;Brugge;Kortrijk
IC;809;Brugge;Kortrijk
IC;810;Brugge;Kortrijk
IC;811;Brugge;Kortrijk
IC;812;Brugge;Kortrijk
IC;813;Brugge;Kortrijk
IC;814;Brugge;Kortrijk
IC;815;Brugge;Kortrijk
IC;816;Brugge;Kortrijk
IC;817;Brugge;Kortrijk
IC;818;Oostende;Kortrijk
IC;819;Oostende;Kortrijk
IC;820;Brugge;Kortrijk
IC;821;Brugge;Kortrijk
IC;822;Brugge;Kortrijk
IC;826;Kortrijk;Oostende
IC;827;Kortrijk;Brugge
IC;828;Kortrijk;Brugge
IC;829;Kortrijk;Brugge
IC;830;Kortrijk;Brugge
IC;831;Kortrijk;Brugge
IC;832;Kortrijk;Brugge
IC;833;Kortrijk;Brugge
IC;834;Kortrijk;Brugge
IC;835;Kortrijk;Brugge
IC;836;Kortrijk;Brugge
IC;837;Kortrijk;Oostende
IC;838;Kortrijk;Oostende
IC;839;Kortrijk;Brugge
IC;840;Kortrijk;Brugge
IC;841;Kortrijk;Brugge
IC;842;Kortrijk;Brugge
IC;904;Charleroi-Sud;Namur
IC;905;Mouscron;Namur
IC;906;Mouscron;Namur
IC;907;Mouscron;Namur
IC;908;Tournai;Namur
IC;909;Tournai;Namur
IC;910;Tournai;Namur
IC;911;Tournai;Namur
IC;912;Tournai;Namur
IC;913;Tournai;Namur
IC;914;Tournai;Namur
IC;915;Tournai;Namur
IC;916;Tournai;Namur
IC;917;Tournai;Namur
IC;918;Tournai;Namur
IC;919;Tournai;Namur
IC;920;Tournai;Namur
IC;921;Tournai;Namur
IC;927;Namur;Tournai
IC;928;Namur;Tournai
IC;929;Namur;Tournai
IC;930;Namur;Tournai
IC;931;Namur;Tournai
IC;932;Namur;Tournai
IC;933;Namur;Tournai
IC;934;Namur;Tournai
IC;935;Namur;Tournai
IC;936;Namur;Tournai
IC;937;Namur;Tournai
IC;938;Namur;Mouscron
IC;939;Namur;Tournai
IC;940;Namur;Tournai
IC;941;Namur;Tournai
IC;942;Namur;Tournai
IC;943;Namur;Tournai
